Name,Date,Likes,Comments,Captions
nu_slearning,01/31/2019 14:02,19,1,TODAY'S THE DAY! Please join us in welcoming Dr. Timothy K. Eatman to campus as our first Publicly Engaged Scholar-In-Residence. Are you coming to any of today's sessions? Comment below which session(s) you're most excited about!
nu_slearning,01/29/2019 18:11,20,0,Two days left! Seats are still available for the quick bite sessions and the keynote presentation. But don't wait  tickets are going fast and you won't want to miss this exciting opportunity. ⠀
nu_slearning,01/26/2019 18:33,15,0,Seats are still available for our quick bite sessions: Technology Tools for Collaborative Scholarship and Faculty Rewards for Publicly Engaged Scholarship
nu_slearning,01/18/2019 18:31,23,0,REPOST: A message from Colleen of @masspromise about the importance of giving back this #mlkdayofservice. Head over to their page to sign up at one of this year's service sites! (Link in their bio)
nu_slearning,01/14/2019 23:44,47,0,Please join us in (officially) welcoming our two newest team members  Elena and Julia! They will be with us through July as the S-L Program Assistants and Co-ops. Have any advice for these lovely ladies? Drop it in a comment below!
nu_slearning,01/11/2019 1:17,33,0,Thank you to all of our incredible student leaders  faculty members and community partners who made it out for our Spring Semester Kick-Off and Partnership Orientation tonight! We look forward to seeing your collaborations in action! ⠀
nu_slearning,01/10/2019 17:32,39,1,Welcome back students! Whether you are starting a service-learning course for the first time or you're back for more  we can't wait to see what exciting projects you have in store for us this semester!⠀
nu_slearning,01/08/2019 19:52,21,0,“I’m so grateful for my time working as one of the Service-Learning co-ops! It allowed me to become involved on campus in a way that I hadn’t experienced before as a student  and I’m so happy I’ve been able to continue working for CCS part-time after my cycle ended. I [grew] much more confident as a leader and as a student through this role  and can absolutely see the positive impact my experiences have had on my academics  professional goals  and future co-op aspirations. The entire office is so supportive and really advocates for their co-ops’ professional growth  and overall  [it was] an incredible experience that I’ve been so lucky to continue learning from!”⠀
nu_slearning,01/01/2019 4:59,27,0,Happy New Year! We are wishing for a 2019 full of community building  partnership and opportunity  what are you wishing for? Let us know in the comments!⠀
nu_uhcs,03/25/2019 16:06,3,0,Join our Ph.D. Support Group  starting today 1pm. Open to all Northeastern Ph.D. students. This confidential group is available to support  explore and share. #PhDSupport #UHCS #JoinUs #BehavioralHealth
nu_uhcs,03/10/2019 14:42,5,0,Don't be late for class or co-op in the morning - remember to set your clocks ahead 1 hour tonight! #DaylightSavings #ItWillStayLighterLater #DontOversleep #BePrepared #SetYourClocks
nu_uhcs,03/08/2019 19:10,2,0,Before Spring Break ends and the business of the spring term returns  be sure to check out the application for the Student Affairs Scholarship. #ApplyToday  https://t.co/AnZlNiqWUc
nu_uhcs,03/05/2019 17:38,2,0,UHCS is open during Spring Break. If you are on campus and have any medical or behavioral health needs  call us or walk in for a same day visit. #UHCS #SpringBreak #WeAreOpen
nu_uhcs,03/04/2019 14:23,3,0,Due to inclement weather  UHCS will open at 11AM on Monday March 4  2019. If you are in need of immediate assistance and on campus contact @northeasternpd off campus call 911 or go to your nearest emergency room. #SnowyMonday #TravelSafe #OpeningAt11AM #BeCareful
nu_uhcs,02/26/2019 21:09,2,0,The application process for the Student Affairs Scholarships is available now. For more information about the application process check out the following link: http://ow.ly/JkVg50mbxvy  @NUStudentLife #NUExperience #Northeastern
nu_uhcs,02/14/2019 20:19,1,0,Happy Valentine's Day Huskies! Be kind to one another. #UHCS #Valentines
nu_uhcs,02/04/2019 1:24,2,0,#GoPatriots #SuperBowl
nu_uhcs,01/31/2019 18:38,2,0,On this cold Thursday  it's a great day to celebrate National Hot Chocolate Day! Make sure to keep warm  wear layers  and limit your time outside. #UHCS #HotChocolateDay #StayWarm
nu_uhcs,01/22/2019 20:37,2,0,Support a healthy immune system and keep the flu at bay  follow these helpful Flu Prevention Tips and #GetYourFluShot. To learn more visit: http://ow.ly/r54350kdNFc
nu_uhcs,01/17/2019 22:08,3,0,Stay warm Huskies! If you need to be seen at #UHCS walk-in for a same day visit. Also - today's flu clinic begins at 5pm. Be sure to #GetYourFluShot
nu_uhcs,01/16/2019 18:02,1,0,Not feeling great? Think you might have a cold? Possibly the flu? Here is a quick guide to help you distinguish between the two. #UHCS is open until 5pm today  Walk-in or call for a same day visit.  #Cold? #Flu? #UHCS #WalkinOrCall 
nu_uhcs,01/10/2019 19:11,1,0,Preparing for a successful semester includes: organization  time management and staying healthy. Walk-in or call. Be well - get your flu shot #UHCS #GetYourFluShot For more information check out the UHCS website:  http://ow.ly/vWdf50k9QIX
nuadmissions,03/31/2019 18:47,310,0,Thanks to all of you who joined us for an Admitted Student Welcome Day this weekend 😊 We hope your time on campus gave you a sense of what life is like as a Husky. For those of you headed to campus next weekend  we’ll see you soon! #nuhusky
nuadmissions,03/31/2019 13:23,321,0,Good morning from Boston and the 17th floor of East Village! 🏙 We’re so glad to have our @northeasterncamd  @nucoe  and @csshatnu students  guests  faculty and staff on campus. 🐾🐾 Welcome to all!
nuadmissions,03/30/2019 18:56,339,0,Thanks to everyone who came out to Welcome Day - if we didn’t see you today we hope to see you soon! #nuhusky
nuadmissions,03/30/2019 15:38,305,4,What do you do when you find a Husky at Northeastern on Welcome Day? Give it a pet of course! #nuhusky
nuadmissions,03/30/2019 15:15,139,0,Great questions and discussion at the PreMed and PreHealth Advising Program session at Welcome Day! #nuhusky
nuadmissions,03/30/2019 12:16,290,1,And Welcome Days roll on! Today we welcome College of Science  Khoury College of Computer Sciences  and Bouvé College of Health Sciences admits. We hope you have a wonderful day! #nuhusky
nuadmissions,03/29/2019 16:28,190,2,Northeastern students are rockstars and these two are no exception 🤩You may have met Julia  Mary  and our third panelist Mia  at today’s @damoremckim Empowering Women in Business session. These Huskies are making an impact on their community and their world as they lead incredible organizations such as @northeasternwise  @neudisrupt  @nuimpact  and @neuwomeninfinance. ⬅️ Hit follow to learn more!
nuadmissions,03/29/2019 13:21,261,1,Admitted Student Welcome Days are here 🙌  Good morning to all of the Explore  General Studies  and D’Amore-McKim School of Business students and guests who are joining us from around the world today! 🐾🌏
nuadmissions,03/17/2019 19:25,331,0,Thank you so much for joining us this weekend #nuhusky 🐾
nuadmissions,03/17/2019 18:30,120,0,“We are an R1 research university. This means we give high priority to research. We have access to very experienced faculty doing a wide array of projects and a plethora of scholarship opportunities.” #nuhusky - Four undergraduate students explain the passions that they’ve been drawn to during their time at Northeastern  and the service/research projects at NU that have driven them to apply their ideas. Northeastern has allowed them to satisfy their curiosity and rediscover what research means to them through fellowships and funded independent opportunities supported by the Northeastern Undergraduate Research Program.
nuadmissions,03/17/2019 14:54,159,0,“We have over 600 corporate partners over 100 countries  helping with co-op placements and full time employment opportunities. We strive to equip our students with the right skills  and create an inclusive atmosphere where our students can become the best leaders they can be.” Where would you want to co-op as a Northeastern student? #nuhusky
nuadmissions,03/17/2019 14:09,110,0,New huskies put their skills forward as they build a tilting Larynx in the study of their Master Class: Anatomy & Physiology of Communication!! It’s exciting to give them a glimpse into the type of interdisciplinary education that we provide.
nuadmissions,03/17/2019 11:53,250,0,Who is ready for day 2 of our Honors Welcome Days? Today we have the opportunity to meet with our wonderful new students from COS  Bouve  Khoury  and D’Amore-McKim. Feel free to leave comments on our posts throughout the day if you have any questions! We will also be sharing updates on our story so please check that out. 
nuadmissions,03/16/2019 17:50,131,0,“The Info Session in curry is super important because it gives students the opportunity to speak to representatives from their college  student financial services  and see what it’s like to be a NU Husky!” - Josephine Hover  Admissions || See how creative our admitted Honors Huskies already are!! 🐾
nuadmissions,03/16/2019 16:36,204,0,Admitted Students get a taste of Northeastern dining at International Village! Get a chance to talk to anyone with a badge - they are all current Honors students from different colleges that can speak about their experience!!
nuadmissions,03/16/2019 14:37,212,0,“I was an Explore Program Student when I started here at Northeastern. I always joked that I loved it so much that I never left - I love working with First-Year Students and helping them figure out their paths. I love that we have so much flexibility and so much opportunity to engage and explore on campus as they figure out what they want to do!” - Brooke Hoger  Assistant Director  Explore Program 🐾❤️🖤 Today at Honors Welcome Day  students in the Explore Program  CAMD  CSSH  and COE have a chance to see what Northeastern is all about in furthering their global education!
nuadmissions,03/16/2019 13:33,217,0,Welcome to all admitted #NUHusky students today! Students from CAMD  CSSH  COE  and the Explore Program are here to get a glimpse of our experiential learning opportunities and the Northeastern experience you’ll have!! Don’t forget to post with the hashtag #NUHusky for a chance to win some swag to take home with you! ❤️🐾
nuadmissions,03/14/2019 12:34,359,4,Congratulations to our #NUhusky's!
nuadmissions,03/14/2019 3:02,282,7,Are you an #NUHusky? Decisions are being released! Keep an eye on your inbox and App Status Check. 👀👀👀
nuadmissions,03/04/2019 16:59,131,2,Admitted to the Honors Program? Start your Northeastern journey at Honors Welcome Day! Visit App Status Check to register.
nuadmissions,03/01/2019 17:21,296,0,The Visitor Center will be operating normally on Saturday  but please use caution when traveling to and from campus. We look forward to meeting you! ❄️
nuadmissions,03/01/2019 15:58,161,1,Hey Honors admits! Join us for Honors Welcome day to meet current students  explore the campus  and learn more about the Northeastern experience. Visit App Status Check to register.
nuadmissions,02/14/2019 0:22,413,3,Are your paws pointed toward Northeastern? 🐾 We hope so! Be sure to register for your Honors Welcome Day or Admitted Student Welcome Day  happening on campus in March and April. Registration for these and many more events (on campus  around the world  and online) can be found in your myNortheastern portal. Congratulations again to all our admitted students! #pawsup #NUHusky
nuadmissions,02/07/2019 0:04,319,45,Did you apply Early Decision II? Decisions are out...see if you’re a #NUHusky...check your email!
nuadmissions,01/24/2019 0:19,351,36,Here we go again...making our way around the world. Congratulations!  #NUHusky
nuadmissions,01/23/2019 22:17,468,44,Keep an eye on your inbox! Decisions are being released throughout the evening. #NUHusky
nuadmissions,01/23/2019 21:04,398,15,Hey New England #NUHuskys! Check your email...
nuadmissions,01/21/2019 13:53,399,0,It’s a chilly Monday morning ❄️ The Visitor Center will be operating as normal today  but please use caution when traveling to and from campus!
nuadmissions,01/18/2019 20:13,412,5,Winter weather is headed towards Boston this weekend ❄️ ❄️ If you’re planning a campus visit for Monday  January 21  be sure to keep an eye on the Admissions website and your email for the most up-to-date information
nuadmissions,01/07/2019 22:30,376,16,Hello 2019 and welcome back  Huskies! What are you looking forward to accomplishing this year? Let us know by commenting below👇👇
nuadmissions,01/07/2019 0:56,121,2,Curious about what Northeastern alumni do after graduation? Follow @northeastern_alumni for behind-the-scenes takeovers from grads across the world 🌍 #NUHusky #Repost
nuadmissions,01/04/2019 20:45,258,0,If you’re headed this way  you’re going in the right direction 🔝
nubouve,03/29/2019 20:20,79,0,#NUGivingDay is April 11th! Each donation  no matter how small  shows Northeastern that Bouvé students deserve more funding for scholarships and research grants! 🐾🔬💉 donation link in bio!
nubouve,02/14/2019 21:43,74,44,Tag your BAErakis ❤️ #HappyValentinesDay from all of us at Bouvé! 🐾
nubouve,02/05/2019 22:34,49,0,Kelly Szaniawski HS’20 thought she’d follow in her physician father’s footsteps. @northeastern allowed her to explore other ways to pursue her passions. She’s majoring in #healthscience with a minor in #businessanalytics combining her interests to improve #healthcare. Her co-op #experience at @danafarber has excited and inspired her for her future career. Read more about Kelly in bio link.
nubouve,01/31/2019 22:03,104,2,Hands-on learning is the key to making good decisions in real-world clinical settings  according to professor Dipu Patel-Junankar. In today’s mega-lab  physician assistant students learn how to drain infections  place catheters  test samples on simulated patients. Experience deepens learning @northeastern #physicianassistant @nupaprogramboston
nubouve,01/25/2019 22:24,41,0,For 13 years  physical therapy professor Lorna Hayward has taken a group of students to Ecuador to use their skills helping orphans. Read more at the link in the bio.
nubouve,01/21/2019 20:53,55,1,In 1966  while speaking to the second convention of the Medical Committee for Human Rights  Dr. King declared  “Of all the forms of inequality  injustice in health care is the most shocking and inhumane.” Bouvé College is dedicated to training and mentoring the next generation of healthcare professionals to advance equitable healthcare for all. We hope you had a wonderful MLK Day.
nubouve,01/18/2019 21:04,45,0,#Pharmacy alum Milliard Syverain escaped the brutal Haitian dictatorship of Papa Doc and came to America at age 19. His parents had abandoned him  and the future looked bleak. After finding a @northeastern flyer on his Mission Hills doorstep  his life completely changed. Learn how Milliard and his nursing alum wife  Yves-Renee  both graduated magna cum laude and went onto to become successful business owners in the nutrition/weight loss industry. (See the link in the bio.) @northeastern_alumni @northeasternsop #nursing
nucareeradvance,03/27/2019 21:13,55,2,Students are having a great time networking with and learning from NU alumni in NYC on the startup and tech trek! Thank you to all of our alumni hosts. #GoCatsGoCareers #NYCTech #StartupLife #venturecapital
nucareeradvance,03/21/2019 15:25,21,0,From exploring career interests  networking  or finding volunteer opportunities  let NCA guide you beyond just finding a job or internship. #CareerCounseling #Mythbusting #gocatsgocareers
nucareeradvance,03/18/2019 20:48,43,0,Good luck with finals  ‘Cats!
nucareeradvance,03/17/2019 14:00,48,0,We’re feeling green today-in a good way! Happy St. Patrick’s Day  ‘Cats! #stpatricksday ☘️💚☘️
nucareeradvance,03/15/2019 19:47,27,0,What’s the number one industry that recruits on campus? A lot of students might think it’s Consulting  but this week’s #Mythbuster sets the record straight! #Mythbusting #gocatsgocareers
nucareeradvance,03/14/2019 19:44,33,1,New blog post! @MedillSchool and @WeinbergCollege sophomore Joey describes her summer internship at @nbcnews. Link in bio! #northwestern #InternsofNU #gocatsgocareers
nucareeradvance,03/08/2019 17:22,53,0,Who run the world? Girls! Happy #InternationalWomensDay from NCA 💕✊🏻
nucareeradvance,03/07/2019 22:35,36,0,Our counselors and advisors often hear misconceptions and fears from students that are downright Myths! In this series created by Career Counselor Christina  we’ll clear up and bust down these myths with facts  data  and advice. Today’s myth: employers never hire freshmen as interns. #MythBusting #GoCatsGoCareers
nucareeradvance,03/04/2019 23:06,26,0,“While going abroad can be intimidating for a lot of reasons  there is no reason that it should affect your chances of securing an internship for the following summer.” Over on our blog  NCA career ambassador Ben breaks down all you need to know about the internship recruiting process while abroad. Link in bio! #northwestern #gocatsgocareers
nucareeradvance,03/01/2019 20:31,65,2,Shout-out to our amazing staff at NCA—we appreciate you! #NationalEmployeeAppreciationDay #northwestern #gocatsgocareers
nucareeradvance,02/25/2019 20:52,35,0,New on our blog: @colinbphoto  a third-year @medillschool student  shares his experience as a photo intern with @chicagosuntimes last summer. Link in bio! #InternsofNU #gocatsgocareers
nucareeradvance,02/20/2019 19:26,45,0,The Alternative Careers in Education and Nonprofit Fair has begun! Join us at @norriscenter in the Northwestern and Lake rooms until 3pm to explore organizations that hire across all majors and learn more about how you can make an impact in the lives of children and young adults. All @northwesternu students are welcome to attend!
nucareeradvance,02/18/2019 19:07,26,0,Last summer  Sloane (@weinbergcollege ’20) participated in an unpaid internship with @themissourireview  thanks to funding from NCA’s Summer Internship Grant Program (SIGP). If financial support concerns are standing between you and your dream internship  consider applying for SIGP! Summer ’19 applications are now open (through Thursday  April 4). Check out the link in our bio to learn more about Sloane’s SIGP experience #NUSIGP #mysigpstory #InternsofNU
nucareeradvance,02/14/2019 22:48,26,0,All you need is love–but a sweet treat now and then doesn’t hurt. Happy #ValentinesDay ‘Cats! 💜
nucareeradvance,02/11/2019 21:01,21,0,Are you planning on pursuing an unpaid internship this summer? Consider applying for SIGP! In 2018  449 students from 6 schools/colleges went to 28 states  the District of Columbia  and 25 countries -- 90% of whom would have had to turn down their summer experience or supplement the experience with a second job if it had not been for SIGP funding. —
nucareeradvance,02/06/2019 18:47,28,0,Meet Kamilah! Kamilah leads the NCA Career Advising Team  a staff of 10 career advisers who work with undergraduate and graduate students from the start of their time at Northwestern through graduation. —
nucareeradvance,02/04/2019 20:29,45,0,Need help writing your resume? Check out NCA’s tips for resume writing (link in bio) and be sure to stop by to get feedback + help from a NCA staff member! #northwestern #resume #gocatsgocareers
nucareeradvance,01/29/2019 23:16,87,0,It’s snow joke how cold it’s been lately - stay warm ‘Cats! ❄️ #NUWinter #Northwestern #gocatsgocareers
nucareeradvance,01/25/2019 21:32,12,0,New on the blog: Patricia Tang  a third-year dual-degree student in @weinbergcollege and @bienenschoolnu  shares her experiences as a summer marketing intern at @curology. Link in bio! #InternsofNU
nucareeradvance,01/23/2019 19:30,17,0,NCA’s Winter Internship & Job Fair is just one week away on Jan. 30 & 31! Stop by @norriscenter to meet employers in a variety of industries (different employers attending each day)! Full list in Handshake: bit.ly/handshakenca
nucareeradvance,01/16/2019 18:48,22,1,We’re just two weeks away from NCA’s Winter Internship & Job Fair on Jan. 30 & 31! Get started preparing now by researching the employers attending to identify which organizations you are interested in. View them by logging into Handshake: bit.ly/handshakenca
nucareeradvance,01/14/2019 19:32,28,0,Have any career-related questions? Drop by Main Library (2N Core) for NCA's express advising to speak with an NCA staff member. Winter quarter hours are 2-4 p.m. Monday through Friday until March 15th (📷: Student Affairs Marketing).
nucareeradvance,01/11/2019 18:17,22,0,NCA’s winter career fair is coming soon! Stop by @norriscenter on Jan. 30 & 31 to meet employers in a wide range of industries. Check Handshake for more info! #careerfair #northwestern #careers #nuwinterfair19
nucareeradvance,01/09/2019 19:06,13,0,Attention international students: NCA’s new career labs series created just for you kicks off this Friday  January 11 at the @northwestern_io office (630 Dartmouth Place). Stop by to ask any and all of your career questions.
nucareeradvance,01/07/2019 22:47,14,0,Winter quarter is here! Welcome back to campus ’Cats.
nucityaffairs,01/04/2019 15:04,10,0,Mass Promise MLK Day of Service.
nucoe,03/28/2019 12:01,24,0,#Northeastern's 3rd annual Giving Day is in just TWO weeks! Mark your calendars for April 11. #NUGivingDay
nucoe,03/23/2019 2:15,27,0,#Repost @ewbneu (@get_repost)
nucoe,03/23/2019 2:13,29,0,#Repost @fyelic (@get_repost)
nucoe,03/21/2019 20:35,44,0,Good Luck to the Men's Basketball team as they compete against Kansas this afternoon in NCAA March Madness. Follow along in the Snell Engineering lobby! 
nucoe,03/21/2019 19:10,9,0,#Repost @sailatnortheastern (@get_repost)
nucoe,03/19/2019 16:50,31,0,#Repost @ewbneu (@get_repost)
nucoe,03/19/2019 9:52,7,0,#Repost @neuscholars_urf (@get_repost)
nucoe,03/14/2019 12:50,33,0,#Repost @nuadmissions (@get_repost)
nucoe,03/13/2019 14:19,44,2,Congratulations to our men’s basketball team for winning the Colonial Athletic Association title and moving onto March Madness! 
nucoe,03/12/2019 23:43,8,0,#Repost @nucivilalumni (@get_repost)
nucoe,03/11/2019 13:40,29,0,Congratulations NUTRONS!
nucoe,03/11/2019 13:38,38,2,#Repost @northeastern (@get_repost)
nucoe,03/11/2019 13:36,10,0,#Repost @nsbe_neu (@get_repost)
nucoe,03/05/2019 19:01,20,0,Congratulations @paradigm.hyperloop!
nucoe,03/05/2019 18:37,21,0,#Repost @sailatnortheastern (@get_repost)
nucoe,03/01/2019 19:29,57,0,Northeastern COE Information Systems students from the Silicon Valley regional campus toured the Tesla headquarters and met with a team of engineers  giving the students an opportunity to bridge a relationship with a leading industry partner.
nucoe,02/28/2019 19:25,29,0,#Repost @ewbneu (@get_repost)
nucoe,02/28/2019 14:08,20,0,#Repost @neuscholars_urf (@get_repost)
nucoe,02/28/2019 6:53,4,0,#Repost @criatnu (@get_repost)
nucoe,02/26/2019 14:35,17,0,#Repost @neuscholars_urf (@get_repost)
nucoe,02/22/2019 17:57,23,1,Engineers Week Event happening now: BioE E-Cigarettes vs Cigarettes  in 332 ISEC from 1:00-1:30pm.
nucoe,02/22/2019 17:00,27,0,Engineers Week Event happening now: BioE Demo by Mike Jaeggli and Tour of Labs  in 255 ISEC from 12-1pm.
nucoe,02/22/2019 15:20,21,1,Engineers Week Event happening now: Center for STEM Education presents Engineering for Everyone Expo  in CSC Indoor Quad & Pit from 10-12pm.
nucoe,02/21/2019 20:00,24,0,Engineers Week Event happening now: CEE Panel “Climate Change in Boston: Preparing for Impacts“ in 102 ISEC from 3-4pm.
nucoe,02/21/2019 16:17,30,0,Engineers Week Event happening now: First Year Engineering Learning and Innovation Center Open House  in 368 SN from 11-2pm.
nucoe,02/21/2019 16:04,38,0,Engineers Week Event happening now: PhD Engineering Research Expo  in CSC Indoor Quad from 11-2:30pm.
nucoe,02/20/2019 19:33,25,0,Engineers Week Event happening now: ChE Games and Activities in 240 Egan from 2:30-3:30pm.
nucoe,02/20/2019 18:21,34,1,Engineers Week Event happening now: Robotics Showcase in CSC Indoor Pit from 1:00-2:30pm.
nucoe,02/20/2019 16:47,26,0,Engineers Week Event happening now: ChE Distinguished Seminar “Controlling “Controlled Release” to Make Medicine That Imitates Life“ by Steven Little  University of Pittsburgh in 240 Egan from 11:45-1:00pm.
nucoe,02/19/2019 19:02,42,0,Engineers Week Event happening now: MIE Distinguished Seminar “Opportunities for Industrial Engineering to Aid in Anti-Human Trafficking Efforts“ by Kayse Lee Maass  Assistant Professor  in 318-320 CSC from 2-3pm.
nucoe,02/19/2019 16:11,22,0,"Engineers Week Event Happening Now: MIE Distinguishes Speaker ""Microstructural Design of Ceramic-Polyer Composites for Demanding End-Use Applications"" by Dr. Randall Erb"
nucoe,02/14/2019 18:56,12,0,In celebration of National Engineers Week  the Graduate School is offering an Application Fee Waiver for all new students who submit an application between February 16-22  2019. Apply with code 4178i5EDiStCe04R41 or email Graduate Admissions at admissions@husky.desk-mail.com for more information. 
nucoe,02/14/2019 14:58,22,1,#Repost @nu_bioe (@get_repost)
nucoe,02/12/2019 20:01,28,0,Congratulations to Northeastern University for winning back-to-back Beanpot titles! 
nucoe,02/11/2019 20:01,20,0,#Repost @neumakersclub (@get_repost)
nucoe,02/08/2019 21:12,26,0,#Repost @neuscholars_urf (@get_repost)
nucoe,02/08/2019 16:14,14,0,Join the College of Engineering at Northeastern University in celebrating National Engineers Week  Feb. 16-22  2019! A weeklong series of events and activities will be held for all ages. Find out about cutting-edge research at the engineering PhD Research Expo and Competition. See innovation at the Robotics Showcase. Learn from researchers at the Distinguished Speaker Series. And bring the family for fun STEM activities at the Engineering for Everyone expo. See the full schedule and details at http://northeastern.edu/neweek  #NUeweek2019 #eweek2019 #engineering #nucoe #nuexperience
nucoe,02/08/2019 16:02,21,0,MIE Assistant Professor Kayse Lee Maass is using her industrial  engineering expertise and supply-chain models to help experts combat  human trafficking. 
nucoe,02/07/2019 17:07,18,0,#Repost @neuscholars_urf (@get_repost)
nucoe,02/07/2019 14:10,19,0,#Repost @nuasce (@get_repost)
nucoe,02/05/2019 21:30,45,1,Parade Day.  Proud to cheer on the Pats! 
nucoe,01/30/2019 22:03,24,0,#Repost @northeastern (@get_repost)
nucoe,01/30/2019 22:01,18,2,#Repost @nucoecoop (@get_repost)
nucoe,01/28/2019 20:40,22,0,#Repost @nuieee (@get_repost)
nucoe,01/28/2019 16:45,14,0,#Repost @nu_bioe (@get_repost)
nucoe,01/28/2019 16:44,28,0,#Repost @nu_bioe (@get_repost)
nucoe,01/28/2019 16:43,30,0,#Repost @nu_bioe (@get_repost)
nucoe,01/28/2019 16:42,22,0,#Repost @nu_bioe (@get_repost)
nucoe,01/25/2019 19:15,17,0,#Repost @nu_bioe (@get_repost)
nucoe,01/24/2019 15:12,17,0,Join the College of Engineering in celebrating National Engineers Week February 16-22  2019 with a week full of activities. 
nucoe,01/22/2019 17:26,30,0,#Repost @nuaiche (@get_repost)
nucoe,01/19/2019 3:11,45,0,#Repost @neufsae (@get_repost)
nucoe,01/18/2019 3:44,23,0,#Repost @nu_bioe (@get_repost)
nucoe,01/18/2019 3:42,24,0,#Repost @northeasternseattle (@get_repost)
nucoe,01/16/2019 20:12,38,0,#Repost @nu_bioe (@get_repost)
nucoe,01/16/2019 15:57,14,0,#Repost @nucrossing (@get_repost)
nucoe,01/16/2019 13:12,36,0,#Repost @neufsae (@get_repost)
nucoe,01/15/2019 18:56,29,0,#Repost @nu_bioe (@get_repost)
nucoe,01/14/2019 22:00,5,0,#Repost @neufsae (@get_repost)
nucoe,01/14/2019 21:58,15,0,#Repost @neuscholars_urf (@get_repost)
nucoe,01/10/2019 3:09,23,0,#Repost @northeasternseattle (@get_repost)
nucoe,01/09/2019 17:36,12,1,#Repost @neuscholars_urf (@get_repost)
nucoe,01/09/2019 16:03,17,0,For Data Analytics Engineering MS student Lisandro Mentasti  M'19  Northeastern was a super great experience!
nucoe,01/09/2019 10:00,13,0,#Repost @neugwise (@get_repost)
nucoe,01/09/2019 9:59,17,0,#Repost @nuasce (@get_repost)
nucoe,01/04/2019 14:08,36,2,#Repost @northeasterngeo (@get_repost)
